,wind_pred,wind_actual,solar_pred,solar_actual,price_intraday
2021-02-07 08:45:00+01:00,36876.639895421715,33057.0,900.096232925659,471.0,23.2075
2021-02-07 09:00:00+01:00,36271.60612955726,34496.0,2438.4408038415145,688.0,23.9
2021-02-07 09:15:00+01:00,36271.60612955726,34670.0,2438.4408038415145,916.0,26.0775
2021-02-07 09:30:00+01:00,36271.60612955726,34649.0,2438.4408038415145,1174.0,28.255
2021-02-07 09:45:00+01:00,36271.60612955726,34703.0,2438.4408038415145,1460.0,30.432499999999997
2021-02-07 10:00:00+01:00,36427.17391136449,34504.0,4192.546730238776,1727.0,32.61
2021-02-07 10:15:00+01:00,36427.17391136449,34351.0,4192.546730238776,2059.0,34.6
2021-02-07 10:30:00+01:00,36427.17391136449,34213.0,4192.546730238776,2325.0,36.59
2021-02-07 10:45:00+01:00,36427.17391136449,34229.0,4192.546730238776,2516.0,38.58
2021-02-07 11:00:00+01:00,36467.972917783954,34017.0,5256.025741435962,2620.0,40.57
2021-02-07 11:15:00+01:00,36467.972917783954,33963.0,5256.025741435962,2803.0,42.1875
2021-02-07 11:30:00+01:00,36467.972917783954,33937.0,5256.025741435962,2945.0,43.805
2021-02-07 11:45:00+01:00,36467.972917783954,33725.0,5256.025741435962,2961.0,45.4225
2021-02-07 12:00:00+01:00,36033.085360852696,33590.0,5178.917781075628,2965.0,47.04
2021-02-07 12:15:00+01:00,36033.085360852696,33526.0,5178.917781075628,2920.0,45.7675
2021-02-07 12:30:00+01:00,36033.085360852696,33278.0,5178.917781075628,2822.0,44.495000000000005
2021-02-07 12:45:00+01:00,36033.085360852696,33274.0,5178.917781075628,2744.0,43.222500000000004
2021-02-07 13:00:00+01:00,35861.12915136777,33125.0,4423.716454460859,2718.0,41.95
2021-02-07 13:15:00+01:00,35861.12915136777,33030.0,4423.716454460859,2681.0,40.4425
2021-02-07 13:30:00+01:00,35861.12915136777,33064.0,4423.716454460859,2630.0,38.935
2021-02-07 13:45:00+01:00,35861.12915136777,32876.0,4423.716454460859,2463.0,37.4275
2021-02-07 14:00:00+01:00,35669.306882597484,32668.0,3417.8273379891207,2407.0,35.92
2021-02-07 14:15:00+01:00,35669.306882597484,32756.0,3417.8273379891207,2117.0,34.550000000000004
2021-02-07 14:30:00+01:00,35669.306882597484,32736.0,3417.8273379891207,1918.0,33.18
2021-02-07 14:45:00+01:00,35669.306882597484,32709.0,3417.8273379891207,1705.0,31.810000000000002
2021-02-07 15:00:00+01:00,35677.06682778303,32669.0,1802.1977451678113,1533.0,30.44
2021-02-07 15:15:00+01:00,35677.06682778303,32778.0,1802.1977451678113,1300.0,33.3225
2021-02-07 15:30:00+01:00,35677.06682778303,32627.0,1802.1977451678113,1033.0,36.205
2021-02-07 15:45:00+01:00,35677.06682778303,32367.0,1802.1977451678113,827.0,39.0875
2021-02-07 16:00:00+01:00,36211.92785191191,32468.0,658.1290636764923,636.0,41.97
2021-02-07 16:15:00+01:00,36211.92785191191,32207.0,658.1290636764923,428.0,41.1425
2021-02-07 16:30:00+01:00,36211.92785191191,32395.0,658.1290636764923,247.0,40.315
2021-02-07 16:45:00+01:00,36211.92785191191,32484.0,658.1290636764923,109.0,39.4875
2021-02-07 17:00:00+01:00,36968.60220387809,32466.0,32.59297381568433,37.0,38.66
2021-02-07 17:15:00+01:00,36968.60220387809,32739.0,32.59297381568433,12.0,39.75749999999999
2021-02-07 17:30:00+01:00,36968.60220387809,32657.0,32.59297381568433,2.0,40.855
2021-02-07 17:45:00+01:00,36968.60220387809,32417.0,32.59297381568433,0.0,41.9525
2021-02-07 18:00:00+01:00,37236.99938917641,32672.0,0.0,0.0,43.05
2021-02-07 18:15:00+01:00,37236.99938917641,32462.0,0.0,0.0,44.6975
2021-02-07 18:30:00+01:00,37236.99938917641,32667.0,0.0,0.0,46.345
2021-02-07 18:45:00+01:00,37236.99938917641,32444.0,0.0,0.0,47.9925
2021-02-07 19:00:00+01:00,37357.40498602782,32466.0,0.0,0.0,49.64
2021-02-07 19:15:00+01:00,37357.40498602782,32486.0,0.0,0.0,44.8225
2021-02-07 19:30:00+01:00,37357.40498602782,32502.0,0.0,0.0,40.005
2021-02-07 19:45:00+01:00,37357.40498602782,32343.0,0.0,0.0,35.1875
2021-02-07 20:00:00+01:00,37669.551420194606,32193.0,0.0,0.0,30.37
2021-02-07 20:15:00+01:00,37669.551420194606,32323.0,0.0,0.0,32.5075
2021-02-07 20:30:00+01:00,37669.551420194606,32078.0,0.0,0.0,34.645
2021-02-07 20:45:00+01:00,37669.551420194606,32120.0,0.0,0.0,36.7825
2021-02-07 21:00:00+01:00,38021.51620630668,32138.0,0.0,0.0,38.92
2021-02-07 21:15:00+01:00,38021.51620630668,32100.0,0.0,0.0,38.055
2021-02-07 21:30:00+01:00,38021.51620630668,32180.0,0.0,0.0,37.19
2021-02-07 21:45:00+01:00,38021.51620630668,32038.0,0.0,0.0,36.325
2021-02-07 22:00:00+01:00,37817.00285934782,31023.0,0.0,0.0,35.46
2021-02-07 22:15:00+01:00,37817.00285934782,30877.0,0.0,0.0,34.56
2021-02-07 22:30:00+01:00,37817.00285934782,30706.0,0.0,0.0,33.66
2021-02-07 22:45:00+01:00,37817.00285934782,30505.0,0.0,0.0,32.76
2021-02-07 23:00:00+01:00,36918.53657710639,30334.0,0.0,0.0,31.86
2021-02-07 23:15:00+01:00,36918.53657710639,29985.0,0.0,0.0,31.86
2021-02-07 23:30:00+01:00,36918.53657710639,29756.0,0.0,0.0,31.86
2021-02-07 23:45:00+01:00,36918.53657710639,29571.0,0.0,0.0,31.86
2021-02-08 00:00:00+01:00,34801.210595417746,29460.0,0.0,0.0,48.49
2021-02-08 00:15:00+01:00,34801.210595417746,29066.0,0.0,0.0,48.13
2021-02-08 00:30:00+01:00,34801.210595417746,28650.0,0.0,0.0,47.769999999999996
2021-02-08 00:45:00+01:00,34801.210595417746,28450.0,0.0,0.0,47.41
2021-02-08 01:00:00+01:00,34374.39974160053,28222.0,0.0,0.0,47.05
2021-02-08 01:15:00+01:00,34374.39974160053,28054.0,0.0,0.0,47.4675
2021-02-08 01:30:00+01:00,34374.39974160053,27880.0,0.0,0.0,47.885
2021-02-08 01:45:00+01:00,34374.39974160053,27752.0,0.0,0.0,48.302499999999995
2021-02-08 02:00:00+01:00,32874.63879309092,27755.0,0.0,0.0,48.72
2021-02-08 02:15:00+01:00,32874.63879309092,27681.0,0.0,0.0,46.59
2021-02-08 02:30:00+01:00,32874.63879309092,27407.0,0.0,0.0,44.46
2021-02-08 02:45:00+01:00,32874.63879309092,27300.0,0.0,0.0,42.33
2021-02-08 03:00:00+01:00,32236.934191492655,26867.0,0.0,0.0,40.2
2021-02-08 03:15:00+01:00,32236.934191492655,26618.0,0.0,0.0,37.0075
2021-02-08 03:30:00+01:00,32236.934191492655,26462.0,0.0,0.0,33.815
2021-02-08 03:45:00+01:00,32236.934191492655,26383.0,0.0,0.0,30.622500000000002
2021-02-08 04:00:00+01:00,31026.668478300497,26274.0,0.0,0.0,27.43
2021-02-08 04:15:00+01:00,31026.668478300497,26005.0,0.0,0.0,34.167500000000004
2021-02-08 04:30:00+01:00,31026.668478300497,25956.0,0.0,0.0,40.905
2021-02-08 04:45:00+01:00,31026.668478300497,25784.0,0.0,0.0,47.6425
2021-02-08 05:00:00+01:00,29556.930523004652,25756.0,0.0,0.0,54.38
2021-02-08 05:15:00+01:00,29556.930523004652,25668.0,0.0,0.0,67.3125
2021-02-08 05:30:00+01:00,29556.930523004652,25576.0,0.0,0.0,80.245
2021-02-08 05:45:00+01:00,29556.930523004652,25704.0,0.0,0.0,93.17750000000001
2021-02-08 06:00:00+01:00,28558.107405224382,26217.0,0.0,0.0,106.11
2021-02-08 06:15:00+01:00,28558.107405224382,26163.0,0.0,0.0,93.89
2021-02-08 06:30:00+01:00,28558.107405224382,25826.0,0.0,0.0,81.67
2021-02-08 06:45:00+01:00,28558.107405224382,25608.0,0.0,0.0,69.44999999999999
2021-02-08 07:00:00+01:00,28585.42758043821,25537.0,29.23800146328677,0.0,57.23
2021-02-08 07:15:00+01:00,28585.42758043821,25084.0,29.23800146328677,6.0,61.162499999999994
2021-02-08 07:30:00+01:00,28585.42758043821,24768.0,29.23800146328677,53.0,65.095
2021-02-08 07:45:00+01:00,28585.42758043821,25069.0,29.23800146328677,143.0,69.02749999999999
2021-02-08 08:00:00+01:00,28445.583551963195,25506.0,1048.414188505395,160.0,72.96
2021-02-08 08:15:00+01:00,28445.583551963195,25366.0,1048.414188505395,222.0,73.365
2021-02-08 08:30:00+01:00,28445.583551963195,25196.0,1048.414188505395,377.0,73.77
2021-02-08 08:45:00+01:00,28445.583551963195,24902.0,1048.414188505395,614.0,74.175
2021-02-08 09:00:00+01:00,28221.60123834761,24703.0,3562.501129929825,864.0,74.58
2021-02-08 09:15:00+01:00,28221.60123834761,24544.0,3562.501129929825,1131.0,72.7675
2021-02-08 09:30:00+01:00,28221.60123834761,24603.0,3562.501129929825,1434.0,70.955
2021-02-08 09:45:00+01:00,28221.60123834761,24466.0,3562.501129929825,1777.0,69.1425
2021-02-08 10:00:00+01:00,27826.10601520073,24198.0,6755.99020333626,2091.0,67.33
2021-02-08 10:15:00+01:00,27826.10601520073,24090.0,6755.99020333626,2426.0,71.3675
2021-02-08 10:30:00+01:00,27826.10601520073,23926.0,6755.99020333626,2704.0,75.405
2021-02-08 10:45:00+01:00,27826.10601520073,23695.0,6755.99020333626,3092.0,79.4425
2021-02-08 11:00:00+01:00,27212.026341456207,23756.0,7343.819085495282,3364.0,83.48
2021-02-08 11:15:00+01:00,27212.026341456207,23762.0,7343.819085495282,3582.0,80.685
2021-02-08 11:30:00+01:00,27212.026341456207,23416.0,7343.819085495282,3735.0,77.89
2021-02-08 11:45:00+01:00,27212.026341456207,23264.0,7343.819085495282,3798.0,75.095
2021-02-08 12:00:00+01:00,26477.091415249066,22987.0,8019.66375814387,3946.0,72.3
2021-02-08 12:15:00+01:00,26477.091415249066,22911.0,8019.66375814387,4045.0,73.015
2021-02-08 12:30:00+01:00,26477.091415249066,22857.0,8019.66375814387,4120.0,73.72999999999999
2021-02-08 12:45:00+01:00,26477.091415249066,22670.0,8019.66375814387,4062.0,74.445
2021-02-08 13:00:00+01:00,25329.313790835375,22278.0,7192.980269907221,4007.0,75.16
2021-02-08 13:15:00+01:00,25329.313790835375,22278.0,7192.980269907221,3889.0,80.69749999999999
2021-02-08 13:30:00+01:00,25329.313790835375,21797.0,7192.980269907221,3771.0,86.235
2021-02-08 13:45:00+01:00,25329.313790835375,21698.0,7192.980269907221,3533.0,91.77250000000001
2021-02-08 14:00:00+01:00,24223.00475881108,21422.0,5714.449185717814,3350.0,97.31
2021-02-08 14:15:00+01:00,24223.00475881108,21156.0,5714.449185717814,3002.0,88.8775
2021-02-08 14:30:00+01:00,24223.00475881108,20918.0,5714.449185717814,2659.0,80.445
2021-02-08 14:45:00+01:00,24223.00475881108,20668.0,5714.449185717814,2418.0,72.0125
2021-02-08 15:00:00+01:00,22685.62938591981,20451.0,3722.632111975324,2065.0,63.58
2021-02-08 15:15:00+01:00,22685.62938591981,19910.0,3722.632111975324,1780.0,71.4825
2021-02-08 15:30:00+01:00,22685.62938591981,19459.0,3722.632111975324,1464.0,79.38499999999999
2021-02-08 15:45:00+01:00,22685.62938591981,19243.0,3722.632111975324,1177.0,87.2875
2021-02-08 16:00:00+01:00,21228.99098548475,19096.0,1364.6257253750127,903.0,95.19
2021-02-08 16:15:00+01:00,21228.99098548475,18818.0,1364.6257253750127,640.0,94.66749999999999
2021-02-08 16:30:00+01:00,21228.99098548475,19097.0,1364.6257253750127,394.0,94.145
2021-02-08 16:45:00+01:00,21228.99098548475,19344.0,1364.6257253750127,188.0,93.6225
2021-02-08 17:00:00+01:00,20035.305281647226,19177.0,72.11943820000424,64.0,93.1
2021-02-08 17:15:00+01:00,20035.305281647226,19085.0,72.11943820000424,14.0,86.14999999999999
2021-02-08 17:30:00+01:00,20035.305281647226,19043.0,72.11943820000424,1.0,79.19999999999999
2021-02-08 17:45:00+01:00,20035.305281647226,18718.0,72.11943820000424,0.0,72.25
2021-02-08 18:00:00+01:00,19284.201488370367,18503.0,0.0,0.0,65.3
2021-02-08 18:15:00+01:00,19284.201488370367,18363.0,0.0,0.0,71.3625
2021-02-08 18:30:00+01:00,19284.201488370367,18279.0,0.0,0.0,77.425
2021-02-08 18:45:00+01:00,19284.201488370367,18050.0,0.0,0.0,83.4875
2021-02-08 19:00:00+01:00,18684.305064272834,17898.0,0.0,0.0,89.55
2021-02-08 19:15:00+01:00,18684.305064272834,17696.0,0.0,0.0,88.7875
2021-02-08 19:30:00+01:00,18684.305064272834,17338.0,0.0,0.0,88.025
2021-02-08 19:45:00+01:00,18684.305064272834,16968.0,0.0,0.0,87.2625
2021-02-08 20:00:00+01:00,18782.09190646462,16752.0,0.0,0.0,86.5
2021-02-08 20:15:00+01:00,18782.09190646462,16297.0,0.0,0.0,83.3175
2021-02-08 20:30:00+01:00,18782.09190646462,16064.0,0.0,0.0,80.13499999999999
2021-02-08 20:45:00+01:00,18782.09190646462,15836.0,0.0,0.0,76.9525
2021-02-08 21:00:00+01:00,18084.17663781729,15463.0,0.0,0.0,73.77
2021-02-08 21:15:00+01:00,18084.17663781729,15115.0,0.0,0.0,67.72749999999999
2021-02-08 21:30:00+01:00,18084.17663781729,14944.0,0.0,0.0,61.685
2021-02-08 21:45:00+01:00,18084.17663781729,14498.0,0.0,0.0,55.6425
2021-02-08 22:00:00+01:00,16434.23958448553,13986.0,0.0,0.0,49.6
2021-02-08 22:15:00+01:00,16434.23958448553,13615.0,0.0,0.0,50.395
2021-02-08 22:30:00+01:00,16434.23958448553,13449.0,0.0,0.0,51.19
2021-02-08 22:45:00+01:00,16434.23958448553,13322.0,0.0,0.0,51.985
2021-02-08 23:00:00+01:00,14892.009985265975,13270.0,0.0,0.0,52.78
2021-02-08 23:15:00+01:00,14892.009985265975,13144.0,0.0,0.0,52.78
2021-02-08 23:30:00+01:00,14892.009985265975,13133.0,0.0,0.0,52.78
2021-02-08 23:45:00+01:00,14892.009985265975,13159.0,0.0,0.0,52.78
2021-02-09 00:00:00+01:00,12806.052108370137,13176.0,0.0,0.0,53.15
2021-02-09 00:15:00+01:00,12806.052108370137,13024.0,0.0,0.0,52.567499999999995
2021-02-09 00:30:00+01:00,12806.052108370137,13093.0,0.0,0.0,51.985
2021-02-09 00:45:00+01:00,12806.052108370137,13082.0,0.0,0.0,51.4025
2021-02-09 01:00:00+01:00,12184.682422993405,13108.0,0.0,0.0,50.82
2021-02-09 01:15:00+01:00,12184.682422993405,13115.0,0.0,0.0,50.255
2021-02-09 01:30:00+01:00,12184.682422993405,12955.0,0.0,0.0,49.69
2021-02-09 01:45:00+01:00,12184.682422993405,13030.0,0.0,0.0,49.125
2021-02-09 02:00:00+01:00,11842.236208668737,12978.0,0.0,0.0,48.56
2021-02-09 02:15:00+01:00,11842.236208668737,12960.0,0.0,0.0,46.635000000000005
2021-02-09 02:30:00+01:00,11842.236208668737,12961.0,0.0,0.0,44.71
2021-02-09 02:45:00+01:00,11842.236208668737,12956.0,0.0,0.0,42.785
2021-02-09 03:00:00+01:00,11768.596420251095,12978.0,0.0,0.0,40.86
2021-02-09 03:15:00+01:00,11768.596420251095,13107.0,0.0,0.0,42.745
2021-02-09 03:30:00+01:00,11768.596420251095,13180.0,0.0,0.0,44.629999999999995
2021-02-09 03:45:00+01:00,11768.596420251095,13252.0,0.0,0.0,46.515
2021-02-09 04:00:00+01:00,11664.065982521528,13264.0,0.0,0.0,48.4
2021-02-09 04:15:00+01:00,11664.065982521528,13286.0,0.0,0.0,47.582499999999996
2021-02-09 04:30:00+01:00,11664.065982521528,13316.0,0.0,0.0,46.765
2021-02-09 04:45:00+01:00,11664.065982521528,13411.0,0.0,0.0,45.947500000000005
2021-02-09 05:00:00+01:00,11572.636464432251,13436.0,0.0,0.0,45.13
2021-02-09 05:15:00+01:00,11572.636464432251,13422.0,0.0,0.0,51.18
2021-02-09 05:30:00+01:00,11572.636464432251,13289.0,0.0,0.0,57.230000000000004
2021-02-09 05:45:00+01:00,11572.636464432251,13056.0,0.0,0.0,63.28
2021-02-09 06:00:00+01:00,11120.7114205098,13180.0,0.0,0.0,69.33
2021-02-09 06:15:00+01:00,11120.7114205098,13190.0,0.0,0.0,72.515
2021-02-09 06:30:00+01:00,11120.7114205098,13148.0,0.0,0.0,75.69999999999999
2021-02-09 06:45:00+01:00,11120.7114205098,13215.0,0.0,0.0,78.88499999999999
2021-02-09 07:00:00+01:00,10710.043360039805,13187.0,57.53475327726487,0.0,82.07
2021-02-09 07:15:00+01:00,10710.043360039805,13243.0,57.53475327726487,7.0,78.1
2021-02-09 07:30:00+01:00,10710.043360039805,13222.0,57.53475327726487,57.0,74.13
2021-02-09 07:45:00+01:00,10710.043360039805,13307.0,57.53475327726487,148.0,70.16
2021-02-09 08:00:00+01:00,10046.982881838887,13347.0,1667.2830261829838,166.0,66.19
2021-02-09 08:15:00+01:00,10046.982881838887,13176.0,1667.2830261829838,234.0,69.5975
2021-02-09 08:30:00+01:00,10046.982881838887,12883.0,1667.2830261829838,353.0,73.005
2021-02-09 08:45:00+01:00,10046.982881838887,12789.0,1667.2830261829838,459.0,76.4125
2021-02-09 09:00:00+01:00,9019.623190552129,12690.0,4811.443137674929,563.0,79.82
2021-02-09 09:15:00+01:00,9019.623190552129,12589.0,4811.443137674929,674.0,83.66
2021-02-09 09:30:00+01:00,9019.623190552129,12578.0,4811.443137674929,819.0,87.5
2021-02-09 09:45:00+01:00,9019.623190552129,12430.0,4811.443137674929,989.0,91.34
2021-02-09 10:00:00+01:00,8698.829653131213,12374.0,8632.716945859409,1149.0,95.18
2021-02-09 10:15:00+01:00,8698.829653131213,12333.0,8632.716945859409,1268.0,98.9
2021-02-09 10:30:00+01:00,8698.829653131213,12412.0,8632.716945859409,1418.0,102.62
2021-02-09 10:45:00+01:00,8698.829653131213,12511.0,8632.716945859409,1541.0,106.34
2021-02-09 11:00:00+01:00,8937.301729807288,12203.0,11269.45596861963,1647.0,110.06
2021-02-09 11:15:00+01:00,8937.301729807288,11844.0,11269.45596861963,1751.0,102.57
2021-02-09 11:30:00+01:00,8937.301729807288,11709.0,11269.45596861963,1826.0,95.08
2021-02-09 11:45:00+01:00,8937.301729807288,11662.0,11269.45596861963,1921.0,87.59
2021-02-09 12:00:00+01:00,8941.118069493916,11519.0,11928.759930452241,2014.0,80.1
2021-02-09 12:15:00+01:00,8941.118069493916,11245.0,11928.759930452241,2100.0,111.32749999999999
2021-02-09 12:30:00+01:00,8941.118069493916,10998.0,11928.759930452241,2095.0,142.555
2021-02-09 12:45:00+01:00,8941.118069493916,10880.0,11928.759930452241,2120.0,173.7825
2021-02-09 13:00:00+01:00,8158.7457905654155,10798.0,11139.670541997859,2100.0,205.01
2021-02-09 13:15:00+01:00,8158.7457905654155,10544.0,11139.670541997859,2039.0,184.475
2021-02-09 13:30:00+01:00,8158.7457905654155,10377.0,11139.670541997859,1978.0,163.94
2021-02-09 13:45:00+01:00,8158.7457905654155,10179.0,11139.670541997859,1895.0,143.405
2021-02-09 14:00:00+01:00,7312.765916874051,9798.0,8667.927126597591,1802.0,122.87
2021-02-09 14:15:00+01:00,7312.765916874051,9493.0,8667.927126597591,1714.0,118.8775
2021-02-09 14:30:00+01:00,7312.765916874051,9300.0,8667.927126597591,1602.0,114.885
2021-02-09 14:45:00+01:00,7312.765916874051,9182.0,8667.927126597591,1461.0,110.89250000000001
2021-02-09 15:00:00+01:00,7213.297588150312,9065.0,5423.023340807151,1315.0,106.9
2021-02-09 15:15:00+01:00,7213.297588150312,8791.0,5423.023340807151,1136.0,106.69500000000001
2021-02-09 15:30:00+01:00,7213.297588150312,8556.0,5423.023340807151,954.0,106.49000000000001
2021-02-09 15:45:00+01:00,7213.297588150312,8522.0,5423.023340807151,760.0,106.285
2021-02-09 16:00:00+01:00,7893.51494902872,8359.0,2090.352498567857,576.0,106.08
2021-02-09 16:15:00+01:00,7893.51494902872,8146.0,2090.352498567857,405.0,105.9425
2021-02-09 16:30:00+01:00,7893.51494902872,7930.0,2090.352498567857,267.0,105.805
2021-02-09 16:45:00+01:00,7893.51494902872,7855.0,2090.352498567857,146.0,105.6675
2021-02-09 17:00:00+01:00,9075.572127402454,7786.0,139.81855741148217,65.0,105.53
2021-02-09 17:15:00+01:00,9075.572127402454,7656.0,139.81855741148217,20.0,103.0475
2021-02-09 17:30:00+01:00,9075.572127402454,7588.0,139.81855741148217,1.0,100.565
2021-02-09 17:45:00+01:00,9075.572127402454,7798.0,139.81855741148217,0.0,98.0825
2021-02-09 18:00:00+01:00,10369.488813310894,7861.0,0.0,0.0,95.6
2021-02-09 18:15:00+01:00,10369.488813310894,7812.0,0.0,0.0,96.225
2021-02-09 18:30:00+01:00,10369.488813310894,7838.0,0.0,0.0,96.85
2021-02-09 18:45:00+01:00,10369.488813310894,7972.0,0.0,0.0,97.475
2021-02-09 19:00:00+01:00,10589.275944782063,8160.0,0.0,0.0,98.1
2021-02-09 19:15:00+01:00,10589.275944782063,8372.0,0.0,0.0,95.59
2021-02-09 19:30:00+01:00,10589.275944782063,8547.0,0.0,0.0,93.08
2021-02-09 19:45:00+01:00,10589.275944782063,8548.0,0.0,0.0,90.57
2021-02-09 20:00:00+01:00,10297.010041237187,8527.0,0.0,0.0,88.06
2021-02-09 20:15:00+01:00,10297.010041237187,8636.0,0.0,0.0,84.92750000000001
2021-02-09 20:30:00+01:00,10297.010041237187,8678.0,0.0,0.0,81.795
2021-02-09 20:45:00+01:00,10297.010041237187,8711.0,0.0,0.0,78.6625
2021-02-09 21:00:00+01:00,9840.059011310104,8717.0,0.0,0.0,75.53
2021-02-09 21:15:00+01:00,9840.059011310104,8680.0,0.0,0.0,72.39750000000001
2021-02-09 21:30:00+01:00,9840.059011310104,8629.0,0.0,0.0,69.265
2021-02-09 21:45:00+01:00,9840.059011310104,8688.0,0.0,0.0,66.1325
2021-02-09 22:00:00+01:00,10005.30175897803,8609.0,0.0,0.0,63.0
2021-02-09 22:15:00+01:00,10005.30175897803,8522.0,0.0,0.0,59.8675
2021-02-09 22:30:00+01:00,10005.30175897803,8318.0,0.0,0.0,56.735
2021-02-09 22:45:00+01:00,10005.30175897803,8209.0,0.0,0.0,53.6025
2021-02-09 23:00:00+01:00,10112.433309483613,8042.0,0.0,0.0,50.47
2021-02-09 23:15:00+01:00,10112.433309483613,7925.0,0.0,0.0,50.47
2021-02-09 23:30:00+01:00,10112.433309483613,7895.0,0.0,0.0,50.47
2021-02-09 23:45:00+01:00,10112.433309483613,7806.0,0.0,0.0,50.47
2021-02-10 00:00:00+01:00,10303.992332474365,7631.0,0.0,0.0,55.84
2021-02-10 00:15:00+01:00,10303.992332474365,7467.0,0.0,0.0,55.6925
2021-02-10 00:30:00+01:00,10303.992332474365,7306.0,0.0,0.0,55.545
2021-02-10 00:45:00+01:00,10303.992332474365,7277.0,0.0,0.0,55.3975
2021-02-10 01:00:00+01:00,9741.513191461549,6995.0,0.0,0.0,55.25
2021-02-10 01:15:00+01:00,9741.513191461549,6795.0,0.0,0.0,54.24
2021-02-10 01:30:00+01:00,9741.513191461549,6812.0,0.0,0.0,53.230000000000004
2021-02-10 01:45:00+01:00,9741.513191461549,6650.0,0.0,0.0,52.22
2021-02-10 02:00:00+01:00,7677.932684433077,6611.0,0.0,0.0,51.21
2021-02-10 02:15:00+01:00,7677.932684433077,6758.0,0.0,0.0,49.9625
2021-02-10 02:30:00+01:00,7677.932684433077,6963.0,0.0,0.0,48.715
2021-02-10 02:45:00+01:00,7677.932684433077,6901.0,0.0,0.0,47.4675
2021-02-10 03:00:00+01:00,7683.91836715947,6909.0,0.0,0.0,46.22
2021-02-10 03:15:00+01:00,7683.91836715947,6955.0,0.0,0.0,47.33
2021-02-10 03:30:00+01:00,7683.91836715947,7073.0,0.0,0.0,48.44
2021-02-10 03:45:00+01:00,7683.91836715947,7376.0,0.0,0.0,49.55
2021-02-10 04:00:00+01:00,8134.802881785783,7547.0,0.0,0.0,50.66
2021-02-10 04:15:00+01:00,8134.802881785783,7823.0,0.0,0.0,53.522499999999994
2021-02-10 04:30:00+01:00,8134.802881785783,8145.0,0.0,0.0,56.385
2021-02-10 04:45:00+01:00,8134.802881785783,8461.0,0.0,0.0,59.2475
2021-02-10 05:00:00+01:00,8969.41164286816,8575.0,0.0,0.0,62.11
2021-02-10 05:15:00+01:00,8969.41164286816,8593.0,0.0,0.0,66.6725
2021-02-10 05:30:00+01:00,8969.41164286816,8696.0,0.0,0.0,71.235
2021-02-10 05:45:00+01:00,8969.41164286816,9082.0,0.0,0.0,75.7975
2021-02-10 06:00:00+01:00,9611.217714877574,9209.0,0.0,0.0,80.36
2021-02-10 06:15:00+01:00,9611.217714877574,9580.0,0.0,0.0,79.03999999999999
2021-02-10 06:30:00+01:00,9611.217714877574,10055.0,0.0,0.0,77.72
2021-02-10 06:45:00+01:00,9611.217714877574,10340.0,0.0,0.0,76.4
2021-02-10 07:00:00+01:00,9938.276439483525,10480.0,55.84593178490697,0.0,75.08
2021-02-10 07:15:00+01:00,9938.276439483525,10385.0,55.84593178490697,14.0,77.7375
2021-02-10 07:30:00+01:00,9938.276439483525,10595.0,55.84593178490697,79.0,80.395
2021-02-10 07:45:00+01:00,9938.276439483525,10727.0,55.84593178490697,144.0,83.0525
2021-02-10 08:00:00+01:00,9259.57701471074,10339.0,1768.2381133223166,148.0,85.71
2021-02-10 08:15:00+01:00,9259.57701471074,10367.0,1768.2381133223166,254.0,92.0025
2021-02-10 08:30:00+01:00,9259.57701471074,10472.0,1768.2381133223166,395.0,98.29499999999999
2021-02-10 08:45:00+01:00,9259.57701471074,10389.0,1768.2381133223166,509.0,104.58749999999999
2021-02-10 09:00:00+01:00,9054.828854017765,10118.0,5195.1703575504,638.0,110.88
2021-02-10 09:15:00+01:00,9054.828854017765,10089.0,5195.1703575504,777.0,114.13749999999999
2021-02-10 09:30:00+01:00,9054.828854017765,9995.0,5195.1703575504,983.0,117.395
2021-02-10 09:45:00+01:00,9054.828854017765,9664.0,5195.1703575504,1206.0,120.6525
2021-02-10 10:00:00+01:00,9207.422248796505,9632.0,8668.690282336318,1432.0,123.91
2021-02-10 10:15:00+01:00,9207.422248796505,9669.0,8668.690282336318,1606.0,115.10499999999999
2021-02-10 10:30:00+01:00,9207.422248796505,9812.0,8668.690282336318,1757.0,106.3
2021-02-10 10:45:00+01:00,9207.422248796505,9670.0,8668.690282336318,1922.0,97.495
2021-02-10 11:00:00+01:00,9567.004619549332,9713.0,11028.873001183729,2070.0,88.69
2021-02-10 11:15:00+01:00,9567.004619549332,9692.0,11028.873001183729,2186.0,97.5
2021-02-10 11:30:00+01:00,9567.004619549332,9449.0,11028.873001183729,2294.0,106.31
2021-02-10 11:45:00+01:00,9567.004619549332,9159.0,11028.873001183729,2400.0,115.12
2021-02-10 12:00:00+01:00,10297.861938902075,9219.0,11951.581651254646,2478.0,123.93
2021-02-10 12:15:00+01:00,10297.861938902075,9180.0,11951.581651254646,2530.0,121.82000000000001
2021-02-10 12:30:00+01:00,10297.861938902075,9260.0,11951.581651254646,2586.0,119.71000000000001
2021-02-10 12:45:00+01:00,10297.861938902075,9351.0,11951.581651254646,2560.0,117.6
2021-02-10 13:00:00+01:00,10896.684686566614,9368.0,11453.254035025526,2600.0,115.49
2021-02-10 13:15:00+01:00,10896.684686566614,9388.0,11453.254035025526,2554.0,108.77
2021-02-10 13:30:00+01:00,10896.684686566614,9573.0,11453.254035025526,2525.0,102.05
2021-02-10 13:45:00+01:00,10896.684686566614,9622.0,11453.254035025526,2462.0,95.33
